transaction_id,date,customer_type,weather,item_name,category,unit_cost,price,day_of_week,quantity,total_amount
2467,22-09-20,Student,Sunny,Dosa,Main Course,45,45,Monday,3,135
2468,22-09-20,Student,Sunny,Samosa,Snacks,15,15,Monday,2,30
2469,22-09-20,Student,Sunny,Chapati,Others,80,80,Monday,1,80
2470,22-09-20,Student,Rainy,Chapati,Others,15,15,Monday,2,30
2471,22-09-20,Student,Sunny,Juice,Beverages,50,50,Monday,1,50
2472,22-09-20,Student,Rainy,Idly,Others,40,40,Monday,2,80
2473,22-09-20,Student,Rainy,Idly,Others,25,25,Monday,2,50
2474,22-09-20,Student,Sunny,Ice Cream,Others,40,40,Monday,3,120
2475,22-09-20,Student,Rainy,Pani Puri,Others,25,25,Monday,3,75
2476,22-09-20,Student,Rainy,Idly,Others,25,25,Monday,1,25
2477,22-09-20,Student,Rainy,French Fries,Snacks,25,25,Monday,1,25
2478,22-09-20,Student,Cloudy,Idly,Others,25,25,Monday,1,25
2479,22-09-20,Student,Rainy,Sandwich,Snacks,12,12,Monday,3,36
2480,22-09-20,Student,Windy,Poori,Others,15,15,Monday,1,15
2481,22-09-20,Student,Rainy,Dosa,Main Course,40,40,Monday,1,40
2482,22-09-20,Student,Rainy,Upma,Main Course,30,30,Monday,1,30
2483,22-09-20,Student,Windy,Fried Rice,Main Course,12,12,Monday,1,12
2484,22-09-20,Student,Rainy,Chapati,Others,35,35,Monday,2,70
2485,22-09-20,Student,Sunny,Tea,Beverages,25,25,Monday,1,25
2486,22-09-20,Student,Sunny,Ice Cream,Others,90,90,Monday,2,180
2487,22-09-20,Student,Cloudy,Poori,Others,40,40,Monday,1,40
2488,22-09-20,Student,Rainy,Sandwich,Snacks,90,90,Monday,1,90
2489,22-09-20,Student,Sunny,Juice,Beverages,30,30,Monday,3,90
2490,22-09-20,Student,Rainy,Tea,Beverages,12,12,Monday,1,12
2491,23-09-20,Student,Cloudy,Idly,Others,25,25,Tuesday,2,50
2492,23-09-20,Student,Windy,Idly,Others,30,30,Tuesday,1,30
2493,23-09-20,Student,Rainy,Idly,Others,90,90,Tuesday,1,90
2494,23-09-20,Student,Rainy,Sandwich,Snacks,50,50,Tuesday,2,100
2495,23-09-20,Student,Cloudy,Tea,Beverages,50,50,Tuesday,1,50
2496,23-09-20,Student,Windy,Dosa,Main Course,30,30,Tuesday,1,30
2497,23-09-20,Student,Cloudy,Tea,Beverages,50,50,Tuesday,1,50
2498,23-09-20,Student,Sunny,Juice,Beverages,50,50,Tuesday,3,150
2499,23-09-20,Student,Windy,Bhel Puri,Others,40,40,Tuesday,1,40
2500,23-09-20,Student,Sunny,Upma,Main Course,30,30,Tuesday,2,60
2501,23-09-20,Student,Sunny,Upma,Main Course,30,30,Tuesday,1,30
2502,23-09-20,Student,Rainy,Tea,Beverages,80,80,Tuesday,2,160
2503,23-09-20,Student,Cloudy,Coffee,Beverages,40,40,Tuesday,1,40
2504,23-09-20,Student,Cloudy,Upma,Main Course,30,30,Tuesday,1,30
2505,23-09-20,Student,Cloudy,Tea,Beverages,12,12,Tuesday,1,12
2506,23-09-20,Student,Cloudy,Poori,Others,30,30,Tuesday,1,30
2507,23-09-20,Student,Rainy,Idly,Others,25,25,Tuesday,1,25
2508,23-09-20,Student,Sunny,Juice,Beverages,15,15,Tuesday,1,15
2509,23-09-20,Student,Cloudy,South Indian Thali,Main Course,90,90,Tuesday,2,180
2510,23-09-20,Student,Sunny,Tea,Beverages,12,12,Tuesday,1,12
2511,23-09-20,Student,Windy,Chapati,Others,30,30,Tuesday,2,60
2512,23-09-20,Student,Rainy,South Indian Thali,Main Course,90,90,Tuesday,1,90
2513,23-09-20,Student,Sunny,Juice,Beverages,25,25,Tuesday,2,50
2514,23-09-20,Student,Cloudy,Chapati,Others,35,35,Tuesday,1,35
2515,23-09-20,Student,Sunny,Fried Rice,Main Course,45,45,Tuesday,1,45
2516,23-09-20,Student,Sunny,Ice Cream,Others,40,40,Tuesday,2,80
2517,23-09-20,Student,Rainy,Upma,Main Course,30,30,Tuesday,3,90
2518,23-09-20,Student,Windy,Veg Biryani,Main Course,30,30,Tuesday,1,30
2519,23-09-20,Student,Windy,Pani Puri,Others,40,40,Tuesday,2,80
2520,23-09-20,Student,Rainy,Bhel Puri,Others,30,30,Tuesday,1,30
2521,23-09-20,Student,Windy,Chapati,Others,90,90,Tuesday,1,90
2522,23-09-20,Student,Sunny,Tea,Beverages,90,90,Tuesday,2,180
2523,23-09-20,Student,Sunny,Idly,Others,50,50,Tuesday,3,150
2524,23-09-20,Student,Cloudy,Bisibele Bath,Others,50,50,Tuesday,1,50
2525,23-09-20,Student,Sunny,Coffee,Beverages,90,90,Tuesday,3,270
2526,23-09-20,Student,Cloudy,North Indian Thali,Main Course,40,40,Tuesday,2,80
2527,23-09-20,Student,Rainy,French Fries,Snacks,30,30,Tuesday,1,30
2528,23-09-20,Student,Cloudy,South Indian Thali,Main Course,50,50,Tuesday,1,50
2529,23-09-20,Student,Cloudy,Tea,Beverages,45,45,Tuesday,1,45
2530,23-09-20,Student,Sunny,North Indian Thali,Main Course,30,30,Tuesday,1,30
2531,23-09-20,Student,Sunny,French Fries,Snacks,50,50,Tuesday,2,100
2532,23-09-20,Student,Rainy,Upma,Main Course,50,50,Tuesday,2,100
2533,23-09-20,Student,Rainy,Upma,Main Course,90,90,Tuesday,1,90
2534,23-09-20,Student,Rainy,Bisibele Bath,Others,90,90,Tuesday,1,90
2535,23-09-20,Student,Cloudy,Bisibele Bath,Others,15,15,Tuesday,1,15
2536,23-09-20,Student,Rainy,South Indian Thali,Main Course,90,90,Tuesday,1,90
2537,23-09-20,Student,Sunny,Tea,Beverages,50,50,Tuesday,1,50
2538,23-09-20,Student,Cloudy,Coffee,Beverages,25,25,Tuesday,1,25
2539,23-09-20,Student,Rainy,Pani Puri,Others,50,50,Tuesday,1,50
2540,23-09-20,Student,Rainy,Coffee,Beverages,40,40,Tuesday,1,40
2541,23-09-20,Student,Sunny,Bhel Puri,Others,30,30,Tuesday,3,90
2542,23-09-20,Student,Sunny,Ice Cream,Others,30,30,Tuesday,1,30
2543,23-09-20,Student,Sunny,Juice,Beverages,30,30,Tuesday,1,30
2544,23-09-20,Student,Cloudy,Tea,Beverages,90,90,Tuesday,1,90
2545,23-09-20,Student,Rainy,Poori,Others,45,45,Tuesday,2,90
2546,23-09-20,Student,Windy,Pani Puri,Others,30,30,Tuesday,2,60
2547,23-09-20,Student,Rainy,Dosa,Main Course,45,45,Tuesday,1,45
2548,23-09-20,Student,Cloudy,Tea,Beverages,15,15,Tuesday,1,15
2549,23-09-20,Student,Cloudy,Coffee,Beverages,40,40,Tuesday,1,40
2550,23-09-20,Student,Rainy,Bisibele Bath,Others,50,50,Tuesday,1,50
2551,23-09-20,Student,Cloudy,Bisibele Bath,Others,15,15,Tuesday,1,15
2552,23-09-20,Student,Rainy,French Fries,Snacks,45,45,Tuesday,1,45
2553,23-09-20,Student,Windy,South Indian Thali,Main Course,45,45,Tuesday,1,45
2554,23-09-20,Student,Rainy,Dosa,Main Course,40,40,Tuesday,1,40
2555,23-09-20,Student,Sunny,Sandwich,Snacks,15,15,Tuesday,2,30
2556,23-09-20,Student,Cloudy,French Fries,Snacks,30,30,Tuesday,2,60
2557,23-09-20,Student,Rainy,Upma,Main Course,30,30,Tuesday,2,60
2558,23-09-20,Student,Sunny,Pani Puri,Others,25,25,Tuesday,1,25
2559,23-09-20,Student,Sunny,Dosa,Main Course,40,40,Tuesday,1,40
2560,23-09-20,Student,Cloudy,Idly,Others,25,25,Tuesday,1,25
2561,23-09-20,Student,Cloudy,Veg Biryani,Main Course,90,90,Tuesday,1,90
2562,23-09-20,Student,Windy,Fried Rice,Main Course,90,90,Tuesday,1,90
2563,23-09-20,Student,Rainy,Pani Puri,Others,12,12,Tuesday,1,12
2564,23-09-20,Student,Sunny,South Indian Thali,Main Course,25,25,Tuesday,3,75
2565,23-09-20,Student,Sunny,Coffee,Beverages,25,25,Tuesday,1,25
2566,23-09-20,Student,Sunny,North Indian Thali,Main Course,50,50,Tuesday,3,150
2567,23-09-20,Student,Sunny,French Fries,Snacks,50,50,Tuesday,1,50
2568,23-09-20,Student,Cloudy,Bisibele Bath,Others,25,25,Tuesday,3,75
2569,23-09-20,Student,Sunny,Upma,Main Course,40,40,Tuesday,1,40
2570,23-09-20,Student,Sunny,Coffee,Beverages,40,40,Tuesday,3,120
2571,24-09-20,Student,Sunny,Bhel Puri,Others,90,90,Wednesday,3,270
2572,24-09-20,Student,Sunny,Sandwich,Snacks,90,90,Wednesday,3,270
2573,24-09-20,Student,Rainy,South Indian Thali,Main Course,90,90,Wednesday,2,180
2574,24-09-20,Student,Windy,Chapati,Others,15,15,Wednesday,2,30
2575,24-09-20,Student,Sunny,Tea,Beverages,30,30,Wednesday,1,30
2576,24-09-20,Student,Cloudy,Coffee,Beverages,30,30,Wednesday,3,90
2577,24-09-20,Student,Cloudy,Dosa,Main Course,40,40,Wednesday,3,120
2578,24-09-20,Student,Sunny,Dosa,Main Course,40,40,Wednesday,1,40
2579,24-09-20,Student,Sunny,Chapati,Others,50,50,Wednesday,1,50
2580,24-09-20,Student,Sunny,Tea,Beverages,15,15,Wednesday,3,45
2581,24-09-20,Student,Sunny,Idly,Others,25,25,Wednesday,1,25
2582,24-09-20,Student,Sunny,Sandwich,Snacks,45,45,Wednesday,2,90
2583,24-09-20,Student,Cloudy,Bisibele Bath,Others,50,50,Wednesday,2,100
2584,24-09-20,Student,Cloudy,French Fries,Snacks,50,50,Wednesday,2,100
2585,24-09-20,Student,Cloudy,Juice,Beverages,30,30,Wednesday,1,30
2586,24-09-20,Student,Cloudy,Chapati,Others,30,30,Wednesday,1,30
2587,24-09-20,Student,Cloudy,Pani Puri,Others,25,25,Wednesday,2,50
2588,24-09-20,Student,Windy,Idly,Others,25,25,Wednesday,1,25
2589,24-09-20,Student,Sunny,Bisibele Bath,Others,25,25,Wednesday,1,25
2590,24-09-20,Student,Sunny,Bisibele Bath,Others,50,50,Wednesday,1,50
2591,24-09-20,Student,Rainy,Coffee,Beverages,90,90,Wednesday,1,90
2592,24-09-20,Student,Sunny,Pani Puri,Others,15,15,Wednesday,1,15
2593,24-09-20,Student,Sunny,Coffee,Beverages,15,15,Wednesday,1,15
2594,24-09-20,Student,Sunny,Juice,Beverages,45,45,Wednesday,1,45
2595,24-09-20,Student,Sunny,Idly,Others,15,15,Wednesday,3,45
2596,24-09-20,Student,Cloudy,Samosa,Snacks,15,15,Wednesday,1,15
2597,24-09-20,Student,Cloudy,Idly,Others,25,25,Wednesday,3,75
2598,24-09-20,Student,Sunny,Coffee,Beverages,35,35,Wednesday,1,35
2599,24-09-20,Student,Rainy,Coffee,Beverages,15,15,Wednesday,3,45
2600,24-09-20,Student,Cloudy,Dosa,Main Course,40,40,Wednesday,1,40
2601,24-09-20,Student,Sunny,Dosa,Main Course,40,40,Wednesday,1,40
2602,24-09-20,Student,Sunny,Bisibele Bath,Others,50,50,Wednesday,3,150
2603,24-09-20,Student,Windy,Fried Rice,Main Course,90,90,Wednesday,1,90
2604,24-09-20,Student,Sunny,Sandwich,Snacks,25,25,Wednesday,1,25
2605,24-09-20,Student,Windy,Chapati,Others,50,50,Wednesday,1,50
2606,24-09-20,Student,Rainy,Pani Puri,Others,50,50,Wednesday,1,50
2607,24-09-20,Student,Sunny,Tea,Beverages,30,30,Wednesday,2,60
2608,24-09-20,Student,Cloudy,Dosa,Main Course,40,40,Wednesday,3,120
2609,24-09-20,Student,Rainy,Fried Rice,Main Course,70,70,Wednesday,2,140
2610,24-09-20,Student,Rainy,Juice,Beverages,30,30,Wednesday,1,30
2611,24-09-20,Student,Sunny,Juice,Beverages,45,45,Wednesday,1,45
2612,24-09-20,Student,Sunny,Bisibele Bath,Others,50,50,Wednesday,1,50
2613,24-09-20,Student,Sunny,Coffee,Beverages,12,12,Wednesday,1,12
2614,24-09-20,Student,Sunny,North Indian Thali,Main Course,40,40,Wednesday,2,80
2615,24-09-20,Student,Cloudy,Upma,Main Course,25,25,Wednesday,2,50
2616,24-09-20,Student,Cloudy,Sandwich,Snacks,45,45,Wednesday,3,135
2617,24-09-20,Student,Sunny,Juice,Beverages,30,30,Wednesday,1,30
2618,24-09-20,Student,Sunny,Ice Cream,Others,40,40,Wednesday,2,80
2619,24-09-20,Student,Cloudy,Idly,Others,25,25,Wednesday,1,25
2620,24-09-20,Student,Sunny,Idly,Others,25,25,Wednesday,1,25
2621,24-09-20,Student,Rainy,French Fries,Snacks,50,50,Wednesday,3,150
2622,24-09-20,Student,Sunny,Fried Rice,Main Course,45,45,Wednesday,1,45
2623,24-09-20,Student,Sunny,Ice Cream,Others,50,50,Wednesday,1,50
2624,24-09-20,Student,Sunny,Idly,Others,15,15,Wednesday,1,15
2625,24-09-20,Student,Sunny,Juice,Beverages,30,30,Wednesday,1,30
2626,24-09-20,Student,Cloudy,Sandwich,Snacks,45,45,Wednesday,1,45
2627,24-09-20,Student,Sunny,Samosa,Snacks,15,15,Wednesday,1,15
2628,24-09-20,Student,Sunny,Chapati,Others,40,40,Wednesday,1,40
2629,24-09-20,Student,Rainy,Poori,Others,40,40,Wednesday,2,80
2630,24-09-20,Student,Sunny,Tea,Beverages,30,30,Wednesday,1,30
2631,24-09-20,Student,Rainy,Dosa,Main Course,40,40,Wednesday,1,40
2632,24-09-20,Student,Rainy,Idly,Others,25,25,Wednesday,1,25
2633,24-09-20,Student,Rainy,Juice,Beverages,30,30,Wednesday,1,30
2634,24-09-20,Student,Sunny,Juice,Beverages,25,25,Wednesday,1,25
2635,24-09-20,Student,Sunny,Pani Puri,Others,25,25,Wednesday,2,50
2636,24-09-20,Student,Windy,North Indian Thali,Main Course,50,50,Wednesday,1,50
2637,24-09-20,Student,Sunny,Veg Biryani,Main Course,30,30,Wednesday,2,60
2638,24-09-20,Student,Sunny,Pani Puri,Others,35,35,Wednesday,1,35
2639,24-09-20,Student,Windy,South Indian Thali,Main Course,12,12,Wednesday,1,12
2640,24-09-20,Student,Cloudy,Bhel Puri,Others,40,40,Wednesday,1,40
2641,24-09-20,Student,Sunny,Ice Cream,Others,15,15,Wednesday,2,30
2642,24-09-20,Student,Sunny,Tea,Beverages,40,40,Wednesday,2,80
2643,24-09-20,Student,Cloudy,Tea,Beverages,70,70,Wednesday,3,210
2644,24-09-20,Student,Sunny,Juice,Beverages,30,30,Wednesday,2,60
2645,24-09-20,Student,Cloudy,Bisibele Bath,Others,15,15,Wednesday,1,15
2646,24-09-20,Student,Cloudy,Bhel Puri,Others,30,30,Wednesday,1,30
2647,24-09-20,Student,Sunny,Dosa,Main Course,40,40,Wednesday,1,40
2648,24-09-20,Student,Rainy,Upma,Main Course,30,30,Wednesday,2,60
2649,24-09-20,Student,Sunny,Coffee,Beverages,40,40,Wednesday,1,40
2650,24-09-20,Student,Cloudy,Chapati,Others,50,50,Wednesday,3,150
2651,25-09-20,Student,Rainy,Sandwich,Snacks,45,45,Thursday,1,45
2652,25-09-20,Student,Cloudy,Bisibele Bath,Others,50,50,Thursday,2,100
2653,25-09-20,Student,Sunny,Sandwich,Snacks,35,35,Thursday,3,105
2654,25-09-20,Student,Windy,Dosa,Main Course,40,40,Thursday,1,40
2655,25-09-20,Student,Cloudy,Dosa,Main Course,50,50,Thursday,3,150
2656,25-09-20,Student,Sunny,Veg Biryani,Main Course,90,90,Thursday,3,270
2657,25-09-20,Student,Cloudy,Chapati,Others,30,30,Thursday,3,90
2658,25-09-20,Student,Sunny,Dosa,Main Course,90,90,Thursday,2,180
2659,25-09-20,Student,Sunny,Samosa,Snacks,15,15,Thursday,1,15
2660,25-09-20,Student,Rainy,Dosa,Main Course,40,40,Thursday,3,120
2661,25-09-20,Student,Rainy,Tea,Beverages,40,40,Thursday,1,40
2662,25-09-20,Student,Windy,Dosa,Main Course,90,90,Thursday,1,90
2663,25-09-20,Student,Cloudy,Chapati,Others,30,30,Thursday,2,60
2664,25-09-20,Student,Cloudy,Fried Rice,Main Course,50,50,Thursday,2,100
2665,25-09-20,Student,Rainy,Idly,Others,25,25,Thursday,2,50
2666,25-09-20,Student,Rainy,Sandwich,Snacks,25,25,Thursday,3,75
2667,25-09-20,Student,Sunny,Dosa,Main Course,30,30,Thursday,3,90
2668,25-09-20,Student,Rainy,Chapati,Others,30,30,Thursday,1,30
2669,25-09-20,Student,Sunny,Poori,Others,40,40,Thursday,1,40
2670,25-09-20,Student,Cloudy,Chapati,Others,35,35,Thursday,1,35
2671,25-09-20,Student,Cloudy,French Fries,Snacks,70,70,Thursday,3,210
2672,25-09-20,Student,Sunny,Juice,Beverages,45,45,Thursday,1,45
2673,25-09-20,Student,Sunny,Dosa,Main Course,45,45,Thursday,1,45
2674,25-09-20,Student,Rainy,Idly,Others,25,25,Thursday,2,50
2675,25-09-20,Student,Sunny,Ice Cream,Others,25,25,Thursday,2,50
2676,25-09-20,Student,Cloudy,Pani Puri,Others,25,25,Thursday,1,25
2677,25-09-20,Student,Sunny,Idly,Others,15,15,Thursday,1,15
2678,25-09-20,Student,Sunny,Coffee,Beverages,40,40,Thursday,2,80
2679,25-09-20,Student,Cloudy,Idly,Others,50,50,Thursday,1,50
2680,25-09-20,Student,Sunny,Fried Rice,Main Course,30,30,Thursday,1,30
2681,25-09-20,Student,Rainy,French Fries,Snacks,25,25,Thursday,3,75
2682,25-09-20,Student,Cloudy,Samosa,Snacks,15,15,Thursday,3,45
2683,25-09-20,Student,Sunny,Sandwich,Snacks,40,40,Thursday,3,120
2684,25-09-20,Student,Sunny,Juice,Beverages,90,90,Thursday,1,90
2685,25-09-20,Student,Cloudy,Dosa,Main Course,45,45,Thursday,2,90
2686,25-09-20,Student,Windy,Coffee,Beverages,40,40,Thursday,1,40
2687,25-09-20,Student,Sunny,Tea,Beverages,30,30,Thursday,3,90
2688,25-09-20,Student,Rainy,Tea,Beverages,12,12,Thursday,3,36
2689,25-09-20,Student,Rainy,Idly,Others,25,25,Thursday,2,50
2690,25-09-20,Student,Sunny,Coffee,Beverages,45,45,Thursday,1,45
2691,25-09-20,Student,Cloudy,Bhel Puri,Others,30,30,Thursday,1,30
2692,25-09-20,Student,Sunny,Sandwich,Snacks,35,35,Thursday,2,70
2693,25-09-20,Student,Rainy,Poori,Others,45,45,Thursday,1,45
2694,25-09-20,Student,Rainy,Bhel Puri,Others,25,25,Thursday,1,25
2695,25-09-20,Student,Rainy,French Fries,Snacks,30,30,Thursday,1,30
2696,25-09-20,Student,Sunny,Dosa,Main Course,30,30,Thursday,1,30
2697,25-09-20,Student,Rainy,Coffee,Beverages,80,80,Thursday,1,80
2698,25-09-20,Student,Rainy,South Indian Thali,Main Course,90,90,Thursday,2,180
2699,25-09-20,Student,Cloudy,Idly,Others,45,45,Thursday,1,45
2700,25-09-20,Student,Rainy,Coffee,Beverages,80,80,Thursday,1,80
2701,25-09-20,Student,Sunny,Tea,Beverages,15,15,Thursday,2,30
2702,25-09-20,Student,Rainy,Bisibele Bath,Others,50,50,Thursday,3,150
2703,25-09-20,Student,Rainy,Fried Rice,Main Course,70,70,Thursday,1,70
2704,25-09-20,Student,Rainy,Sandwich,Snacks,15,15,Thursday,1,15
2705,25-09-20,Student,Windy,Bisibele Bath,Others,45,45,Thursday,2,90
2706,25-09-20,Student,Sunny,Sandwich,Snacks,50,50,Thursday,1,50
2707,25-09-20,Student,Sunny,South Indian Thali,Main Course,15,15,Thursday,1,15
2708,25-09-20,Student,Cloudy,South Indian Thali,Main Course,90,90,Thursday,1,90
2709,25-09-20,Student,Rainy,South Indian Thali,Main Course,90,90,Thursday,2,180
2710,25-09-20,Student,Sunny,Juice,Beverages,15,15,Thursday,2,30
2711,25-09-20,Student,Sunny,Veg Biryani,Main Course,90,90,Thursday,3,270
2712,25-09-20,Student,Cloudy,Bhel Puri,Others,30,30,Thursday,2,60
2713,25-09-20,Student,Windy,Idly,Others,15,15,Thursday,2,30
2714,25-09-20,Student,Cloudy,Dosa,Main Course,40,40,Thursday,2,80
2715,25-09-20,Student,Sunny,Juice,Beverages,30,30,Thursday,3,90
2716,25-09-20,Student,Sunny,Coffee,Beverages,45,45,Thursday,2,90
2717,25-09-20,Student,Windy,South Indian Thali,Main Course,15,15,Thursday,3,45
2718,25-09-20,Student,Sunny,Ice Cream,Others,50,50,Thursday,3,150
2719,25-09-20,Student,Sunny,Ice Cream,Others,45,45,Thursday,2,90
2720,25-09-20,Student,Rainy,Upma,Main Course,30,30,Thursday,1,30
2721,25-09-20,Student,Cloudy,Dosa,Main Course,70,70,Thursday,2,140
2722,25-09-20,Student,Windy,Dosa,Main Course,25,25,Thursday,2,50
2723,25-09-20,Student,Rainy,Pani Puri,Others,25,25,Thursday,2,50
2724,25-09-20,Student,Sunny,South Indian Thali,Main Course,90,90,Thursday,1,90
2725,25-09-20,Student,Sunny,Ice Cream,Others,40,40,Thursday,1,40
2726,25-09-20,Student,Cloudy,Poori,Others,45,45,Thursday,2,90
2727,25-09-20,Student,Sunny,Pani Puri,Others,25,25,Thursday,1,25
2728,25-09-20,Student,Sunny,Coffee,Beverages,45,45,Thursday,1,45
2729,25-09-20,Student,Cloudy,French Fries,Snacks,90,90,Thursday,3,270
2730,25-09-20,Student,Rainy,Veg Biryani,Main Course,80,80,Thursday,1,80
2731,26-09-20,Student,Rainy,Pani Puri,Others,25,25,Friday,1,25
2732,26-09-20,Student,Rainy,Upma,Main Course,30,30,Friday,1,30
2733,26-09-20,Student,Sunny,Veg Biryani,Main Course,45,45,Friday,1,45
2734,26-09-20,Student,Cloudy,French Fries,Snacks,50,50,Friday,1,50
2735,26-09-20,Student,Rainy,Sandwich,Snacks,45,45,Friday,1,45
2736,26-09-20,Student,Cloudy,Juice,Beverages,30,30,Friday,1,30
2737,26-09-20,Student,Rainy,Dosa,Main Course,40,40,Friday,1,40
2738,26-09-20,Student,Cloudy,Coffee,Beverages,25,25,Friday,2,50
2739,26-09-20,Student,Cloudy,Juice,Beverages,50,50,Friday,1,50
2740,26-09-20,Student,Sunny,Chapati,Others,90,90,Friday,1,90
2741,26-09-20,Student,Sunny,Coffee,Beverages,90,90,Friday,1,90
2742,26-09-20,Student,Sunny,Ice Cream,Others,40,40,Friday,1,40
2743,26-09-20,Student,Rainy,Pani Puri,Others,25,25,Friday,1,25
2744,26-09-20,Student,Rainy,Pani Puri,Others,25,25,Friday,2,50
2745,26-09-20,Student,Sunny,Sandwich,Snacks,25,25,Friday,3,75
2746,26-09-20,Student,Sunny,Coffee,Beverages,70,70,Friday,1,70
2747,26-09-20,Student,Sunny,Ice Cream,Others,40,40,Friday,2,80
2748,26-09-20,Student,Sunny,Idly,Others,90,90,Friday,3,270
2749,26-09-20,Student,Cloudy,Idly,Others,80,80,Friday,1,80
2750,26-09-20,Student,Sunny,Ice Cream,Others,90,90,Friday,1,90
2751,26-09-20,Student,Rainy,Bisibele Bath,Others,50,50,Friday,1,50
2752,26-09-20,Student,Rainy,French Fries,Snacks,50,50,Friday,2,100
2753,26-09-20,Student,Sunny,Juice,Beverages,30,30,Friday,1,30
2754,26-09-20,Student,Sunny,Idly,Others,35,35,Friday,1,35
2755,26-09-20,Student,Sunny,Sandwich,Snacks,25,25,Friday,3,75
2756,26-09-20,Student,Sunny,Sandwich,Snacks,40,40,Friday,1,40
2757,26-09-20,Student,Rainy,Bhel Puri,Others,50,50,Friday,3,150
2758,26-09-20,Student,Sunny,Juice,Beverages,30,30,Friday,1,30
2759,26-09-20,Student,Sunny,Fried Rice,Main Course,50,50,Friday,1,50
2760,26-09-20,Student,Windy,Dosa,Main Course,25,25,Friday,1,25
2761,26-09-20,Student,Rainy,Sandwich,Snacks,40,40,Friday,3,120
2762,26-09-20,Student,Sunny,Sandwich,Snacks,50,50,Friday,2,100
2763,26-09-20,Student,Cloudy,Tea,Beverages,12,12,Friday,3,36
2764,26-09-20,Student,Rainy,Upma,Main Course,30,30,Friday,2,60
2765,26-09-20,Student,Sunny,French Fries,Snacks,25,25,Friday,2,50
2766,26-09-20,Student,Windy,Coffee,Beverages,15,15,Friday,1,15
2767,26-09-20,Student,Sunny,Bisibele Bath,Others,70,70,Friday,2,140
2768,26-09-20,Student,Cloudy,Upma,Main Course,50,50,Friday,1,50
2769,26-09-20,Student,Cloudy,Pani Puri,Others,25,25,Friday,1,25
2770,26-09-20,Student,Sunny,Juice,Beverages,45,45,Friday,1,45
2771,26-09-20,Student,Windy,Idly,Others,25,25,Friday,2,50
2772,26-09-20,Student,Sunny,Dosa,Main Course,50,50,Friday,2,100
2773,26-09-20,Student,Rainy,Tea,Beverages,12,12,Friday,1,12
2774,26-09-20,Student,Sunny,Ice Cream,Others,45,45,Friday,2,90
2775,26-09-20,Student,Rainy,French Fries,Snacks,50,50,Friday,1,50
2776,26-09-20,Student,Windy,Fried Rice,Main Course,90,90,Friday,1,90
2777,26-09-20,Student,Cloudy,Bhel Puri,Others,40,40,Friday,1,40
2778,26-09-20,Student,Cloudy,South Indian Thali,Main Course,90,90,Friday,1,90
2779,26-09-20,Student,Rainy,Dosa,Main Course,40,40,Friday,1,40
2780,26-09-20,Student,Sunny,Bisibele Bath,Others,45,45,Friday,3,135
2781,26-09-20,Student,Windy,Chapati,Others,15,15,Friday,2,30
2782,26-09-20,Student,Sunny,Chapati,Others,15,15,Friday,1,15
2783,26-09-20,Student,Rainy,Pani Puri,Others,50,50,Friday,2,100
2784,26-09-20,Student,Rainy,Tea,Beverages,15,15,Friday,2,30
2785,26-09-20,Student,Windy,Veg Biryani,Main Course,50,50,Friday,1,50
2786,26-09-20,Student,Windy,Pani Puri,Others,30,30,Friday,1,30
2787,26-09-20,Student,Cloudy,North Indian Thali,Main Course,45,45,Friday,1,45
2788,26-09-20,Student,Sunny,Bisibele Bath,Others,25,25,Friday,3,75
2789,26-09-20,Student,Rainy,Pani Puri,Others,25,25,Friday,1,25
2790,26-09-20,Student,Sunny,Fried Rice,Main Course,15,15,Friday,3,45
2791,27-09-20,Student,Rainy,Idly,Others,25,25,Saturday,1,25
2792,27-09-20,Student,Sunny,Bisibele Bath,Others,30,30,Saturday,1,30
2793,27-09-20,Student,Sunny,Upma,Main Course,30,30,Saturday,2,60
2794,27-09-20,Student,Rainy,Coffee,Beverages,35,35,Saturday,2,70
2795,27-09-20,Student,Sunny,Tea,Beverages,50,50,Saturday,3,150
2796,27-09-20,Student,Sunny,Sandwich,Snacks,15,15,Saturday,2,30
2797,27-09-20,Student,Sunny,Tea,Beverages,25,25,Saturday,1,25
2798,27-09-20,Student,Rainy,Samosa,Snacks,15,15,Saturday,3,45
2799,27-09-20,Student,Sunny,Chapati,Others,40,40,Saturday,1,40
2800,27-09-20,Student,Rainy,Pani Puri,Others,25,25,Saturday,3,75
2801,27-09-20,Student,Sunny,Ice Cream,Others,30,30,Saturday,3,90
2802,27-09-20,Student,Cloudy,South Indian Thali,Main Course,90,90,Saturday,1,90
2803,27-09-20,Student,Sunny,Ice Cream,Others,50,50,Saturday,1,50
2804,27-09-20,Student,Rainy,Sandwich,Snacks,40,40,Saturday,3,120
2805,27-09-20,Student,Rainy,Bisibele Bath,Others,50,50,Saturday,1,50
2806,27-09-20,Student,Sunny,Dosa,Main Course,25,25,Saturday,2,50
2807,27-09-20,Student,Sunny,Idly,Others,30,30,Saturday,2,60
2808,27-09-20,Student,Windy,Coffee,Beverages,35,35,Saturday,1,35
2809,27-09-20,Student,Sunny,Tea,Beverages,40,40,Saturday,3,120
2810,27-09-20,Student,Sunny,Bisibele Bath,Others,15,15,Saturday,3,45
2811,27-09-20,Student,Cloudy,Bhel Puri,Others,45,45,Saturday,3,135
2812,27-09-20,Student,Rainy,Dosa,Main Course,40,40,Saturday,3,120
