"transaction_id","date","customer_type","weather","item_name","category","unit_cost","price","day_of_week","quantity","total_amount"
4278,2024-06-21,"Student","Sunny","Coffee","Beverages",15,40,"Friday",1,40
5003,2024-06-21,"Student","Sunny","Veg Thali","Main Course",50,80,"Friday",1,80
5201,2024-06-21,"Student","Cloudy","Pasta","Main Course",90,150,"Friday",1,150
6147,2024-06-21,"Staff","Sunny","Sandwich","Snacks",30,60,"Friday",1,60
6356,2024-06-21,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Friday",1,120
6582,2024-06-21,"Staff","Rainy","Fruit Bowl","Healthy",25,50,"Friday",1,50
6653,2024-06-21,"Staff","Sunny","Veg Thali","Main Course",50,80,"Friday",1,80
6917,2024-06-21,"Student","Sunny","Tea","Beverages",8,20,"Friday",3,60
7142,2024-06-21,"Student","Sunny","Veg Thali","Main Course",50,80,"Friday",1,80
7216,2024-06-21,"Staff","Sunny","Coffee","Beverages",15,40,"Friday",3,120
7528,2024-06-21,"Student","Sunny","Tea","Beverages",8,20,"Friday",2,40
7650,2024-06-21,"Student","Sunny","Veg Thali","Main Course",50,80,"Friday",1,80
8033,2024-06-21,"Staff","Cloudy","Tea","Beverages",8,20,"Friday",1,20
8153,2024-06-21,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Friday",1,120
8270,2024-06-21,"Student","Sunny","Tea","Beverages",8,20,"Friday",2,40
8758,2024-06-21,"Student","Sunny","Pasta","Main Course",90,150,"Friday",1,150
8953,2024-06-21,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Friday",1,120
8965,2024-06-21,"Student","Sunny","Sandwich","Snacks",30,60,"Friday",2,120
9237,2024-06-21,"Student","Sunny","Tea","Beverages",8,20,"Friday",1,20
9318,2024-06-21,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Friday",1,120
9615,2024-06-21,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Friday",1,120
103,2024-06-22,"Visitor","Sunny","Pasta","Main Course",90,150,"Saturday",1,150
414,2024-06-22,"Student","Sunny","Sandwich","Snacks",30,60,"Saturday",2,120
436,2024-06-22,"Student","Rainy","Pasta","Main Course",90,150,"Saturday",1,150
931,2024-06-22,"Student","Sunny","Coffee","Beverages",15,40,"Saturday",3,120
1032,2024-06-22,"Staff","Cloudy","Chicken Biryani","Main Course",70,120,"Saturday",1,120
1462,2024-06-22,"Student","Rainy","Coffee","Beverages",15,40,"Saturday",1,40
2010,2024-06-22,"Student","Sunny","Sandwich","Snacks",30,60,"Saturday",4,240
3178,2024-06-22,"Student","Cloudy","Sandwich","Snacks",30,60,"Saturday",4,240
3252,2024-06-22,"Staff","Sunny","Sandwich","Snacks",30,60,"Saturday",1,60
3600,2024-06-22,"Student","Rainy","Veg Thali","Main Course",50,80,"Saturday",1,80
4013,2024-06-22,"Student","Sunny","Sandwich","Snacks",30,60,"Saturday",3,180
4040,2024-06-22,"Student","Rainy","Coffee","Beverages",15,40,"Saturday",1,40
4074,2024-06-22,"Student","Sunny","Tea","Beverages",8,20,"Saturday",2,40
4696,2024-06-22,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
4735,2024-06-22,"Student","Sunny","Coffee","Beverages",15,40,"Saturday",2,80
4737,2024-06-22,"Student","Sunny","Pasta","Main Course",90,150,"Saturday",1,150
5416,2024-06-22,"Staff","Cloudy","Fruit Bowl","Healthy",25,50,"Saturday",1,50
5784,2024-06-22,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
6910,2024-06-22,"Visitor","Cloudy","Veg Thali","Main Course",50,80,"Saturday",1,80
7257,2024-06-22,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
7699,2024-06-22,"Student","Cloudy","Coffee","Beverages",15,40,"Saturday",1,40
8094,2024-06-22,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
8132,2024-06-22,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Saturday",1,120
8330,2024-06-22,"Student","Cloudy","Pasta","Main Course",90,150,"Saturday",1,150
8958,2024-06-22,"Staff","Sunny","Veg Thali","Main Course",50,80,"Saturday",1,80
8969,2024-06-22,"Staff","Cloudy","Pasta","Main Course",90,150,"Saturday",1,150
9678,2024-06-22,"Student","Cloudy","Veg Thali","Main Course",50,80,"Saturday",1,80
315,2024-06-23,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Sunday",1,120
350,2024-06-23,"Student","Rainy","Chicken Biryani","Main Course",70,120,"Sunday",1,120
844,2024-06-23,"Student","Cloudy","Sandwich","Snacks",30,60,"Sunday",2,120
1147,2024-06-23,"Staff","Rainy","Chicken Biryani","Main Course",70,120,"Sunday",1,120
1368,2024-06-23,"Staff","Sunny","Tea","Beverages",8,20,"Sunday",3,60
1612,2024-06-23,"Staff","Rainy","Fruit Bowl","Healthy",25,50,"Sunday",1,50
1827,2024-06-23,"Student","Rainy","Tea","Beverages",8,20,"Sunday",1,20
2104,2024-06-23,"Student","Cloudy","Veg Thali","Main Course",50,80,"Sunday",1,80
2392,2024-06-23,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Sunday",1,50
2891,2024-06-23,"Staff","Rainy","Fruit Bowl","Healthy",25,50,"Sunday",1,50
2966,2024-06-23,"Student","Sunny","Tea","Beverages",8,20,"Sunday",2,40
4137,2024-06-23,"Student","Cloudy","Coffee","Beverages",15,40,"Sunday",2,80
4311,2024-06-23,"Student","Rainy","Tea","Beverages",8,20,"Sunday",2,40
5013,2024-06-23,"Staff","Sunny","Tea","Beverages",8,20,"Sunday",1,20
5081,2024-06-23,"Student","Sunny","Veg Thali","Main Course",50,80,"Sunday",1,80
5195,2024-06-23,"Visitor","Sunny","Pasta","Main Course",90,150,"Sunday",1,150
5828,2024-06-23,"Student","Rainy","Tea","Beverages",8,20,"Sunday",2,40
5843,2024-06-23,"Student","Rainy","Sandwich","Snacks",30,60,"Sunday",2,120
6003,2024-06-23,"Staff","Sunny","Sandwich","Snacks",30,60,"Sunday",1,60
6954,2024-06-23,"Student","Rainy","Chicken Biryani","Main Course",70,120,"Sunday",1,120
7226,2024-06-23,"Student","Rainy","Veg Thali","Main Course",50,80,"Sunday",1,80
7294,2024-06-23,"Student","Sunny","Coffee","Beverages",15,40,"Sunday",1,40
7729,2024-06-23,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Sunday",1,50
7838,2024-06-23,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Sunday",1,120
8473,2024-06-23,"Staff","Sunny","Sandwich","Snacks",30,60,"Sunday",1,60
9311,2024-06-23,"Staff","Sunny","Sandwich","Snacks",30,60,"Sunday",1,60
253,2024-06-24,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Monday",1,120
1721,2024-06-24,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Monday",1,50
1901,2024-06-24,"Student","Cloudy","Tea","Beverages",8,20,"Monday",3,60
2229,2024-06-24,"Student","Rainy","Veg Thali","Main Course",50,80,"Monday",1,80
2388,2024-06-24,"Student","Sunny","Sandwich","Snacks",30,60,"Monday",4,240
2637,2024-06-24,"Student","Sunny","Pasta","Main Course",90,150,"Monday",1,150
3016,2024-06-24,"Student","Rainy","Veg Thali","Main Course",50,80,"Monday",1,80
3672,2024-06-24,"Student","Sunny","Tea","Beverages",8,20,"Monday",3,60
4138,2024-06-24,"Student","Cloudy","Sandwich","Snacks",30,60,"Monday",2,120
4340,2024-06-24,"Student","Sunny","Pasta","Main Course",90,150,"Monday",1,150
4564,2024-06-24,"Student","Sunny","Sandwich","Snacks",30,60,"Monday",4,240
4585,2024-06-24,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Monday",1,50
6631,2024-06-24,"Student","Sunny","Pasta","Main Course",90,150,"Monday",1,150
6691,2024-06-24,"Staff","Sunny","Sandwich","Snacks",30,60,"Monday",1,60
7731,2024-06-24,"Visitor","Sunny","Fruit Bowl","Healthy",25,50,"Monday",1,50
7799,2024-06-24,"Student","Cloudy","Tea","Beverages",8,20,"Monday",1,20
7973,2024-06-24,"Student","Sunny","Veg Thali","Main Course",50,80,"Monday",1,80
8174,2024-06-24,"Student","Sunny","Pasta","Main Course",90,150,"Monday",1,150
8350,2024-06-24,"Student","Sunny","Veg Thali","Main Course",50,80,"Monday",1,80
9044,2024-06-24,"Student","Cloudy","Sandwich","Snacks",30,60,"Monday",3,180
9720,2024-06-24,"Visitor","Sunny","Veg Thali","Main Course",50,80,"Monday",1,80
9781,2024-06-24,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Monday",1,50
157,2024-06-25,"Staff","Sunny","Pasta","Main Course",90,150,"Tuesday",1,150
264,2024-06-25,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
345,2024-06-25,"Student","Rainy","Tea","Beverages",8,20,"Tuesday",2,40
1133,2024-06-25,"Student","Sunny","Tea","Beverages",8,20,"Tuesday",1,20
1578,2024-06-25,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
1849,2024-06-25,"Student","Sunny","Tea","Beverages",8,20,"Tuesday",2,40
2425,2024-06-25,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
2888,2024-06-25,"Student","Rainy","Pasta","Main Course",90,150,"Tuesday",1,150
2972,2024-06-25,"Staff","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
3716,2024-06-25,"Student","Sunny","Pasta","Main Course",90,150,"Tuesday",1,150
3924,2024-06-25,"Staff","Sunny","Coffee","Beverages",15,40,"Tuesday",2,80
4362,2024-06-25,"Visitor","Cloudy","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
4661,2024-06-25,"Student","Sunny","Sandwich","Snacks",30,60,"Tuesday",2,120
4741,2024-06-25,"Student","Sunny","Sandwich","Snacks",30,60,"Tuesday",4,240
4766,2024-06-25,"Student","Cloudy","Coffee","Beverages",15,40,"Tuesday",1,40
5086,2024-06-25,"Student","Sunny","Coffee","Beverages",15,40,"Tuesday",3,120
5382,2024-06-25,"Student","Rainy","Tea","Beverages",8,20,"Tuesday",3,60
5870,2024-06-25,"Staff","Sunny","Pasta","Main Course",90,150,"Tuesday",1,150
6004,2024-06-25,"Staff","Sunny","Pasta","Main Course",90,150,"Tuesday",1,150
6073,2024-06-25,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
6093,2024-06-25,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
7179,2024-06-25,"Student","Rainy","Coffee","Beverages",15,40,"Tuesday",3,120
7278,2024-06-25,"Student","Cloudy","Veg Thali","Main Course",50,80,"Tuesday",1,80
8465,2024-06-25,"Staff","Cloudy","Pasta","Main Course",90,150,"Tuesday",1,150
8711,2024-06-25,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
9546,2024-06-25,"Student","Sunny","Tea","Beverages",8,20,"Tuesday",3,60
9681,2024-06-25,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
95,2024-06-26,"Student","Sunny","Pasta","Main Course",90,150,"Wednesday",1,150
344,2024-06-26,"Staff","Rainy","Fruit Bowl","Healthy",25,50,"Wednesday",1,50
487,2024-06-26,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
2090,2024-06-26,"Staff","Cloudy","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
2117,2024-06-26,"Student","Cloudy","Sandwich","Snacks",30,60,"Wednesday",2,120
2161,2024-06-26,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
2471,2024-06-26,"Student","Sunny","Sandwich","Snacks",30,60,"Wednesday",2,120
2621,2024-06-26,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
2688,2024-06-26,"Student","Sunny","Sandwich","Snacks",30,60,"Wednesday",2,120
2729,2024-06-26,"Student","Sunny","Veg Thali","Main Course",50,80,"Wednesday",1,80
2918,2024-06-26,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
3215,2024-06-26,"Student","Rainy","Pasta","Main Course",90,150,"Wednesday",1,150
3491,2024-06-26,"Student","Sunny","Tea","Beverages",8,20,"Wednesday",1,20
3501,2024-06-26,"Student","Rainy","Coffee","Beverages",15,40,"Wednesday",3,120
3620,2024-06-26,"Student","Sunny","Tea","Beverages",8,20,"Wednesday",3,60
3979,2024-06-26,"Student","Rainy","Tea","Beverages",8,20,"Wednesday",3,60
4595,2024-06-26,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
5029,2024-06-26,"Staff","Sunny","Pasta","Main Course",90,150,"Wednesday",1,150
5300,2024-06-26,"Student","Sunny","Tea","Beverages",8,20,"Wednesday",3,60
5778,2024-06-26,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Wednesday",1,50
5943,2024-06-26,"Student","Sunny","Pasta","Main Course",90,150,"Wednesday",1,150
6209,2024-06-26,"Student","Rainy","Sandwich","Snacks",30,60,"Wednesday",3,180
6734,2024-06-26,"Staff","Sunny","Tea","Beverages",8,20,"Wednesday",1,20
6781,2024-06-26,"Student","Sunny","Sandwich","Snacks",30,60,"Wednesday",2,120
7193,2024-06-26,"Student","Cloudy","Pasta","Main Course",90,150,"Wednesday",1,150
7397,2024-06-26,"Staff","Cloudy","Veg Thali","Main Course",50,80,"Wednesday",1,80
7895,2024-06-26,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Wednesday",1,50
7935,2024-06-26,"Student","Sunny","Tea","Beverages",8,20,"Wednesday",3,60
8296,2024-06-26,"Staff","Cloudy","Sandwich","Snacks",30,60,"Wednesday",1,60
8483,2024-06-26,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Wednesday",1,50
8728,2024-06-26,"Student","Sunny","Tea","Beverages",8,20,"Wednesday",3,60
9049,2024-06-26,"Student","Sunny","Pasta","Main Course",90,150,"Wednesday",1,150
9693,2024-06-26,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
9740,2024-06-26,"Student","Sunny","Veg Thali","Main Course",50,80,"Wednesday",1,80
9899,2024-06-26,"Student","Rainy","Coffee","Beverages",15,40,"Wednesday",2,80
1,2024-06-27,"Staff","Sunny","Sandwich","Snacks",30,60,"Thursday",1,60
759,2024-06-27,"Student","Sunny","Tea","Beverages",8,20,"Thursday",3,60
1154,2024-06-27,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Thursday",1,120
1253,2024-06-27,"Student","Sunny","Tea","Beverages",8,20,"Thursday",1,20
1656,2024-06-27,"Student","Cloudy","Coffee","Beverages",15,40,"Thursday",3,120
2036,2024-06-27,"Student","Sunny","Veg Thali","Main Course",50,80,"Thursday",1,80
2362,2024-06-27,"Staff","Sunny","Chicken Biryani","Main Course",70,120,"Thursday",1,120
2901,2024-06-27,"Student","Cloudy","Pasta","Main Course",90,150,"Thursday",1,150
2963,2024-06-27,"Visitor","Sunny","Tea","Beverages",8,20,"Thursday",2,40
4334,2024-06-27,"Student","Sunny","Veg Thali","Main Course",50,80,"Thursday",1,80
4375,2024-06-27,"Student","Rainy","Tea","Beverages",8,20,"Thursday",1,20
4492,2024-06-27,"Student","Sunny","Coffee","Beverages",15,40,"Thursday",1,40
4666,2024-06-27,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Thursday",1,50
6236,2024-06-27,"Student","Sunny","Coffee","Beverages",15,40,"Thursday",2,80
7120,2024-06-27,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Thursday",1,50
7448,2024-06-27,"Student","Cloudy","Coffee","Beverages",15,40,"Thursday",1,40
7685,2024-06-27,"Staff","Sunny","Coffee","Beverages",15,40,"Thursday",3,120
7780,2024-06-27,"Student","Sunny","Veg Thali","Main Course",50,80,"Thursday",1,80
7877,2024-06-27,"Student","Cloudy","Pasta","Main Course",90,150,"Thursday",1,150
8160,2024-06-27,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Thursday",1,120
8241,2024-06-27,"Staff","Cloudy","Tea","Beverages",8,20,"Thursday",1,20
9437,2024-06-27,"Student","Sunny","Pasta","Main Course",90,150,"Thursday",1,150
9478,2024-06-27,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Thursday",1,50
9511,2024-06-27,"Staff","Sunny","Sandwich","Snacks",30,60,"Thursday",1,60
9619,2024-06-27,"Visitor","Sunny","Veg Thali","Main Course",50,80,"Thursday",1,80
9753,2024-06-27,"Staff","Cloudy","Chicken Biryani","Main Course",70,120,"Thursday",1,120
9898,2024-06-27,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Thursday",1,120
406,2024-06-28,"Visitor","Rainy","Fruit Bowl","Healthy",25,50,"Friday",1,50
596,2024-06-28,"Student","Cloudy","Veg Thali","Main Course",50,80,"Friday",1,80
878,2024-06-28,"Student","Sunny","Pasta","Main Course",90,150,"Friday",1,150
1054,2024-06-28,"Student","Cloudy","Tea","Beverages",8,20,"Friday",3,60
1324,2024-06-28,"Student","Sunny","Pasta","Main Course",90,150,"Friday",1,150
2217,2024-06-28,"Student","Rainy","Veg Thali","Main Course",50,80,"Friday",1,80
2676,2024-06-28,"Staff","Sunny","Coffee","Beverages",15,40,"Friday",2,80
2722,2024-06-28,"Student","Cloudy","Veg Thali","Main Course",50,80,"Friday",1,80
3206,2024-06-28,"Student","Sunny","Pasta","Main Course",90,150,"Friday",1,150
3299,2024-06-28,"Student","Sunny","Coffee","Beverages",15,40,"Friday",2,80
3315,2024-06-28,"Staff","Sunny","Pasta","Main Course",90,150,"Friday",1,150
3413,2024-06-28,"Student","Sunny","Tea","Beverages",8,20,"Friday",2,40
3812,2024-06-28,"Student","Sunny","Coffee","Beverages",15,40,"Friday",2,80
4205,2024-06-28,"Staff","Cloudy","Tea","Beverages",8,20,"Friday",3,60
4922,2024-06-28,"Student","Sunny","Veg Thali","Main Course",50,80,"Friday",1,80
5109,2024-06-28,"Staff","Rainy","Tea","Beverages",8,20,"Friday",3,60
5176,2024-06-28,"Student","Sunny","Coffee","Beverages",15,40,"Friday",2,80
5277,2024-06-28,"Staff","Rainy","Coffee","Beverages",15,40,"Friday",2,80
5900,2024-06-28,"Visitor","Cloudy","Fruit Bowl","Healthy",25,50,"Friday",1,50
6297,2024-06-28,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Friday",1,50
6305,2024-06-28,"Staff","Sunny","Coffee","Beverages",15,40,"Friday",2,80
7527,2024-06-28,"Staff","Sunny","Sandwich","Snacks",30,60,"Friday",1,60
7782,2024-06-28,"Visitor","Sunny","Tea","Beverages",8,20,"Friday",1,20
7844,2024-06-28,"Staff","Rainy","Tea","Beverages",8,20,"Friday",3,60
9402,2024-06-28,"Student","Sunny","Tea","Beverages",8,20,"Friday",1,20
9432,2024-06-28,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Friday",1,50
507,2024-06-29,"Student","Sunny","Sandwich","Snacks",30,60,"Saturday",2,120
529,2024-06-29,"Student","Sunny","Sandwich","Snacks",30,60,"Saturday",2,120
994,2024-06-29,"Student","Sunny","Veg Thali","Main Course",50,80,"Saturday",1,80
1470,2024-06-29,"Student","Cloudy","Pasta","Main Course",90,150,"Saturday",1,150
1769,2024-06-29,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
1929,2024-06-29,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Saturday",1,120
1930,2024-06-29,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Saturday",1,120
2048,2024-06-29,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Saturday",1,120
2233,2024-06-29,"Student","Cloudy","Sandwich","Snacks",30,60,"Saturday",3,180
2407,2024-06-29,"Student","Rainy","Chicken Biryani","Main Course",70,120,"Saturday",1,120
2776,2024-06-29,"Staff","Rainy","Pasta","Main Course",90,150,"Saturday",1,150
3357,2024-06-29,"Staff","Sunny","Sandwich","Snacks",30,60,"Saturday",1,60
3650,2024-06-29,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Saturday",1,120
3723,2024-06-29,"Student","Sunny","Tea","Beverages",8,20,"Saturday",3,60
3873,2024-06-29,"Student","Rainy","Coffee","Beverages",15,40,"Saturday",2,80
3885,2024-06-29,"Student","Sunny","Veg Thali","Main Course",50,80,"Saturday",1,80
4123,2024-06-29,"Staff","Sunny","Veg Thali","Main Course",50,80,"Saturday",1,80
4125,2024-06-29,"Staff","Rainy","Pasta","Main Course",90,150,"Saturday",1,150
4343,2024-06-29,"Student","Sunny","Sandwich","Snacks",30,60,"Saturday",2,120
4513,2024-06-29,"Staff","Rainy","Veg Thali","Main Course",50,80,"Saturday",1,80
4924,2024-06-29,"Staff","Rainy","Pasta","Main Course",90,150,"Saturday",1,150
4939,2024-06-29,"Staff","Sunny","Sandwich","Snacks",30,60,"Saturday",1,60
4973,2024-06-29,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Saturday",1,50
6009,2024-06-29,"Staff","Sunny","Chicken Biryani","Main Course",70,120,"Saturday",1,120
6076,2024-06-29,"Student","Sunny","Pasta","Main Course",90,150,"Saturday",1,150
6177,2024-06-29,"Student","Sunny","Pasta","Main Course",90,150,"Saturday",1,150
7181,2024-06-29,"Staff","Sunny","Sandwich","Snacks",30,60,"Saturday",1,60
7324,2024-06-29,"Student","Sunny","Sandwich","Snacks",30,60,"Saturday",2,120
7594,2024-06-29,"Student","Sunny","Coffee","Beverages",15,40,"Saturday",1,40
8675,2024-06-29,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
9086,2024-06-29,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
9689,2024-06-29,"Student","Sunny","Sandwich","Snacks",30,60,"Saturday",3,180
9817,2024-06-29,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Saturday",1,50
871,2024-06-30,"Student","Cloudy","Tea","Beverages",8,20,"Sunday",1,20
1475,2024-06-30,"Staff","Sunny","Tea","Beverages",8,20,"Sunday",2,40
2625,2024-06-30,"Staff","Sunny","Pasta","Main Course",90,150,"Sunday",1,150
3090,2024-06-30,"Staff","Sunny","Chicken Biryani","Main Course",70,120,"Sunday",1,120
4740,2024-06-30,"Student","Sunny","Pasta","Main Course",90,150,"Sunday",1,150
5100,2024-06-30,"Student","Sunny","Sandwich","Snacks",30,60,"Sunday",4,240
5218,2024-06-30,"Student","Sunny","Sandwich","Snacks",30,60,"Sunday",3,180
5401,2024-06-30,"Student","Cloudy","Tea","Beverages",8,20,"Sunday",1,20
5747,2024-06-30,"Student","Rainy","Veg Thali","Main Course",50,80,"Sunday",1,80
5893,2024-06-30,"Student","Sunny","Coffee","Beverages",15,40,"Sunday",2,80
6345,2024-06-30,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Sunday",1,120
6374,2024-06-30,"Student","Cloudy","Tea","Beverages",8,20,"Sunday",2,40
7070,2024-06-30,"Student","Sunny","Tea","Beverages",8,20,"Sunday",3,60
7161,2024-06-30,"Student","Sunny","Tea","Beverages",8,20,"Sunday",1,20
7645,2024-06-30,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Sunday",1,50
8470,2024-06-30,"Staff","Sunny","Chicken Biryani","Main Course",70,120,"Sunday",1,120
8543,2024-06-30,"Student","Rainy","Veg Thali","Main Course",50,80,"Sunday",1,80
9914,2024-06-30,"Visitor","Rainy","Fruit Bowl","Healthy",25,50,"Sunday",1,50
1476,2024-07-01,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Monday",1,120
1485,2024-07-01,"Student","Sunny","Veg Thali","Main Course",50,80,"Monday",1,80
2041,2024-07-01,"Student","Sunny","Veg Thali","Main Course",50,80,"Monday",1,80
2171,2024-07-01,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Monday",1,120
2389,2024-07-01,"Staff","Sunny","Sandwich","Snacks",30,60,"Monday",1,60
3000,2024-07-01,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Monday",1,50
3037,2024-07-01,"Student","Rainy","Sandwich","Snacks",30,60,"Monday",2,120
3330,2024-07-01,"Staff","Rainy","Sandwich","Snacks",30,60,"Monday",1,60
4093,2024-07-01,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Monday",1,120
5048,2024-07-01,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Monday",1,50
5064,2024-07-01,"Staff","Rainy","Fruit Bowl","Healthy",25,50,"Monday",1,50
5190,2024-07-01,"Student","Sunny","Veg Thali","Main Course",50,80,"Monday",1,80
5454,2024-07-01,"Staff","Cloudy","Veg Thali","Main Course",50,80,"Monday",1,80
6467,2024-07-01,"Student","Cloudy","Veg Thali","Main Course",50,80,"Monday",1,80
6527,2024-07-01,"Student","Cloudy","Pasta","Main Course",90,150,"Monday",1,150
6570,2024-07-01,"Student","Sunny","Coffee","Beverages",15,40,"Monday",2,80
6594,2024-07-01,"Student","Sunny","Tea","Beverages",8,20,"Monday",1,20
7005,2024-07-01,"Student","Cloudy","Tea","Beverages",8,20,"Monday",1,20
7152,2024-07-01,"Staff","Sunny","Chicken Biryani","Main Course",70,120,"Monday",1,120
8522,2024-07-01,"Student","Sunny","Pasta","Main Course",90,150,"Monday",1,150
8614,2024-07-01,"Student","Cloudy","Coffee","Beverages",15,40,"Monday",1,40
8685,2024-07-01,"Student","Sunny","Coffee","Beverages",15,40,"Monday",1,40
8891,2024-07-01,"Student","Sunny","Pasta","Main Course",90,150,"Monday",1,150
8934,2024-07-01,"Student","Sunny","Coffee","Beverages",15,40,"Monday",3,120
9256,2024-07-01,"Student","Sunny","Veg Thali","Main Course",50,80,"Monday",1,80
9283,2024-07-01,"Student","Sunny","Sandwich","Snacks",30,60,"Monday",2,120
9495,2024-07-01,"Student","Sunny","Veg Thali","Main Course",50,80,"Monday",1,80
9547,2024-07-01,"Student","Sunny","Sandwich","Snacks",30,60,"Monday",3,180
139,2024-07-02,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
387,2024-07-02,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
503,2024-07-02,"Student","Rainy","Pasta","Main Course",90,150,"Tuesday",1,150
688,2024-07-02,"Student","Cloudy","Coffee","Beverages",15,40,"Tuesday",3,120
818,2024-07-02,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
1295,2024-07-02,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
1428,2024-07-02,"Student","Rainy","Veg Thali","Main Course",50,80,"Tuesday",1,80
1622,2024-07-02,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
1696,2024-07-02,"Student","Sunny","Pasta","Main Course",90,150,"Tuesday",1,150
2044,2024-07-02,"Staff","Cloudy","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
2201,2024-07-02,"Student","Cloudy","Sandwich","Snacks",30,60,"Tuesday",4,240
2618,2024-07-02,"Student","Sunny","Sandwich","Snacks",30,60,"Tuesday",3,180
2756,2024-07-02,"Staff","Sunny","Coffee","Beverages",15,40,"Tuesday",2,80
3062,2024-07-02,"Staff","Cloudy","Tea","Beverages",8,20,"Tuesday",2,40
3347,2024-07-02,"Student","Sunny","Veg Thali","Main Course",50,80,"Tuesday",1,80
4206,2024-07-02,"Student","Sunny","Sandwich","Snacks",30,60,"Tuesday",3,180
4317,2024-07-02,"Student","Sunny","Tea","Beverages",8,20,"Tuesday",1,20
4646,2024-07-02,"Student","Sunny","Veg Thali","Main Course",50,80,"Tuesday",1,80
4809,2024-07-02,"Student","Cloudy","Tea","Beverages",8,20,"Tuesday",3,60
5125,2024-07-02,"Staff","Sunny","Coffee","Beverages",15,40,"Tuesday",1,40
5457,2024-07-02,"Student","Sunny","Pasta","Main Course",90,150,"Tuesday",1,150
